TIME,VX,VY,R,Fz_1,Fz_2,Fz_3,Fz_4,omega_1,omega_2,omega_3,omega_4,slip_1,slip_2,slip_3,slip_4,TAU_1,TAU_2,TAU_3,TAU_4
0.00656648276756436,-5.21977366197098e-06,-2.01745393425377e-07,-1.0974629613366e-07,0.00460797143713672,0.00460799102981267,0.00544310652986424,0.00544312613589583,0,0,0,0,0.000796270359648912,0.000773275805612731,0.000794489336094514,0.000771442620186217,-2.93563411193129e-06,-3.16909921584796e-06,3.92269757488449e-06,3.92269759585762e-06
0.00706714643526728,-4.51889080566274e-06,-1.75194093762572e-07,-9.82019401829367e-08,0.00542335478204055,0.00542337723588984,0.00635345750813163,0.00635347998007554,0,0,0,0,0.000689738854410786,0.00066916514349146,0.000688144776292121,0.000667522373065202,-1.81602732576129e-06,-1.97013100174681e-06,2.71064823030997e-06,2.71064824153692e-06
0.0075678101029702,-4.08645805190534e-06,-1.58385470664077e-07,-8.79152206942104e-08,0.00629192355977537,0.00629194857309895,0.00731797849202154,0.00731800352979988,0,0,0,0,0.000623627886083464,0.000605208779029911,0.000622199770273682,0.000603737577011159,-1.82845537874832e-06,-1.98119301373725e-06,2.65816748054092e-06,2.65816748945405e-06
0.00806847377067312,-3.94001954585712e-06,-1.52399787465442e-07,-8.2050609285017e-08,0.00721063909305774,0.00721066633884917,0.00833331284792572,0.00833334012582331,0,0,0,0,0.000600952326828002,0.000583760291336753,0.000599618213914537,0.000582387588639713,-2.35772955936095e-06,-2.54582600985287e-06,3.16782172266606e-06,3.1678217322243e-06
0.00856913743837603,-3.88713441164022e-06,-1.51213682291974e-07,-7.99358408352188e-08,0.00817309729034848,0.00817312644035764,0.00939241767914162,0.00939244686871439,0,0,0,0,0.000592773940429675,0.000576024736961745,0.000591463394380243,0.000574676870341435,-2.40225688103838e-06,-2.60310018278259e-06,3.49745036206869e-06,3.49745037221152e-06
0.00888671249038551,-3.8305663185186e-06,-1.50406754102152e-07,-7.88438900900532e-08,0.00880513493276785,0.00880516512831333,0.0100856673370338,0.0100856975764854,0,0,0,0,0.000584170804057781,0.000567650943516304,0.000582863526901514,0.00056630631241225,-2.14436267212436e-06,-2.3412460435542e-06,3.63847931056793e-06,3.63847932082415e-06
0.00920428754239499,-3.64778837066942e-06,-1.45248110267824e-07,-7.51142575571759e-08,0.00945161805279405,0.00945164917813407,0.0107930823689365,0.0107931135418531,0,0,0,0,0.000556321979201696,0.000540584319466674,0.000555055227309852,0.000539281235321935,-1.73352444069836e-06,-1.92057737882345e-06,3.75979455482749e-06,3.75979456444257e-06
0.00952186259440447,-3.3451349625856e-06,-1.35458745345665e-07,-6.89753731707373e-08,0.0101116873364953,0.0101117192735177,0.0115137284141837,0.0115137604017626,0,0,0,0,0.000510199608953347,0.000495749012061804,0.000509012639032683,0.000494527812287783,-1.23243721740925e-06,-1.40262574205864e-06,3.76472209634892e-06,3.76472210445625e-06
0.00983943764641395,-2.99718966060932e-06,-1.22958229609023e-07,-6.26153191669477e-08,0.010783573470151,0.0107836060890253,0.0122456845760731,0.0122457172477585,0,0,0,0,0.000457245252519406,0.000444128130830258,0.000456153043542546,0.000443003827698785,-7.01883619370449e-07,-8.42156174512824e-07,3.41605773596929e-06,3.41605774195281e-06
0.0103424238454713,-2.51892402614476e-06,-1.04238009486828e-07,-5.49555964069547e-08,0.0118692421923439,0.011869275601862,0.0134252367372,0.0134252702015325,0,0,0,0,0.000384570369040867,0.000373059432307623,0.000383608933181439,0.000372068258668288,1.6019794627637e-08,-6.68045236843581e-08,2.44635823201746e-06,2.44635823517816e-06
