TIME,AX,AY,AngACC,X,Y,R,PSI
0.120337138773164,0.056887514752313,0.000455662734030571,0.00919352297055789,76.9999996200933,-147.999997940246,3.38267526923792e-06,1.57079649166672
0.120399735655319,0.052738437950442,0.000488366148985554,0.00927354595926301,76.9999996197947,-147.999997932078,3.95198220861905e-06,1.57079649189652
0.120426801025037,0.0482171908645395,0.000504669158086073,0.0091010254117159,76.9999996196599,-147.999997927919,4.20063359540141e-06,1.57079649200684
0.120453866394754,0.0426842224327927,0.000533286324223511,0.00895811089990307,76.9999996195215,-147.999997923422,4.44515377992732e-06,1.57079649212383
0.120507200708603,0.030281266475861,0.000642555822708276,0.00905589808855763,76.999999619237,-147.999997913718,4.92517717632604e-06,1.57079649237369
0.120560535022451,0.0186122618646931,0.000844504962666921,0.0100683469810515,76.9999996189329,-147.999997903218,5.44317722678215e-06,1.57079649265052
0.120641427463125,0.00699818513902922,0.00132434913014572,0.0135841415608683,76.9999996184223,-147.999997886282,6.39863658300673e-06,1.57079649312924
0.120666230424863,0.00598459887011099,0.00149374404505177,0.015064044966275,76.999999618247,-147.999997880953,6.77039953280361e-06,1.57079649329579
0.120666230424864,0.00598459887009609,0.00149374404505802,0.0150640449663313,76.999999618247,-147.999997880953,6.77039953281758e-06,1.57079649329579
0.12066723601056,0.00599639579806608,0.0015020731062175,0.0151411829061122,76.99999961824,-147.999997880737,6.78563394769225e-06,1.57079649330244
0.120667236010561,0.00599639579807705,0.00150207310622485,0.0151411829061803,76.99999961824,-147.999997880737,6.78563394770574e-06,1.57079649330244
0.120748128451234,0.0110863716138842,0.00213091210542944,0.0212900459197424,76.9999996176066,-147.999997862914,8.25924114037186e-06,1.57079649391066
0.120829020891908,0.0240926267315348,0.00267449305582717,0.0272681013299592,76.9999996168321,-147.999997844098,1.02209657187868e-05,1.5707964946646
0.120909913332581,0.0400741417912926,0.00305931103049407,0.0319121432990864,76.9999996158949,-147.999997823761,1.2615939369044e-05,1.57079649558811
0.120990805773254,0.0497084298625856,0.00325938751932469,0.0342776667030285,76.9999996147625,-147.999997800856,1.52627999979626e-05,1.57079649671905
0.121049782755229,0.0507004157550041,0.00332399035234983,0.0347260459763996,76.9999996138096,-147.999997782364,1.72977659420366e-05,1.5707964976792
0.121108759737204,0.0452548275133021,0.00341660665113044,0.0348274789704989,76.9999996127425,-147.999997762233,1.93454343206058e-05,1.57079649875988
0.121148071169658,0.0386340912341465,0.00351396749883889,0.034938799002548,76.9999996119669,-147.999997747951,2.07165992116978e-05,1.57079649954732
0.121187382602111,0.0311338025237312,0.00367415264084026,0.0355384315097887,76.9999996111374,-147.999997733106,2.21050319415142e-05,1.57079650038912
0.121267415430792,0.0167817192043677,0.00421441166924448,0.0387037031012012,76.9999996092702,-147.999997701556,2.50745758545399e-05,1.57079650227686
