TIME,AX,AY,AngACC,X,Y,R
0.121502316697612,0.0409267131519786,0.000326474697659529,0.00303377627349865,76.9999999930787,-147.999999611608,5.5181824375341e-06
0.121522387281428,0.0426204544018252,0.000289056576084813,0.00298473537407549,76.9999999928768,-147.999999602895,5.57856188103055e-06
0.121542457865245,0.0402023264242791,0.000262858090852686,0.00305808463761204,76.9999999926737,-147.999999594019,5.63960672467963e-06
0.121569864017697,0.0328986105362232,0.000250458688632365,0.00338867135081284,76.9999999923947,-147.999999581652,5.72789807317203e-06
0.121597270170149,0.0253457552579853,0.000262507550584971,0.00396240445975789,76.9999999921138,-147.999999569054,5.82972469648221e-06
0.121624676322602,0.0198993402547292,0.000289802982656533,0.00472576450208653,76.999999991831,-147.999999556256,5.94879532037228e-06
0.121652082475054,0.0202512714363644,0.000312330588988222,0.00540988234497396,76.9999999915459,-147.9999995433,6.08732823541516e-06
0.121679488627506,0.0255185597238819,0.000321923188956126,0.00584896614677462,76.9999999912587,-147.99999953018,6.24167863391836e-06
0.121706894779959,0.032259209835874,0.000312613415602502,0.00594326873364942,76.9999999909691,-147.999999516861,6.40171685277995e-06
0.121734300932411,0.038670004756676,0.000290790853296759,0.0057500138230172,76.9999999906772,-147.999999503312,6.56196749216619e-06
0.121761707084863,0.0408604489515453,0.000276804365488302,0.00547397347024444,76.9999999903832,-147.999999489484,6.71539807286987e-06
0.121789113237315,0.0378743811600513,0.000282002505164652,0.00531439114676616,76.9999999900871,-147.99999947537,6.8631672709056e-06
0.121816519389768,0.0317745529326596,0.000317645217856576,0.00547502525448561,76.9999999897888,-147.999999460992,7.01245658805361e-06
0.121850907639186,0.0235276427714683,0.000396117329968859,0.00604786076714812,76.9999999894112,-147.999999442624,7.21057988913345e-06
0.121885295888604,0.0211859106143359,0.00047675155465338,0.00663111873552599,76.9999999890287,-147.999999423969,7.4286426994442e-06
0.121911467551585,0.0241907071095152,0.000526677754576108,0.00688544232912807,76.9999999887341,-147.999999409586,7.60558881228534e-06
0.121937639214566,0.0297210423671913,0.000551371655616428,0.00677283685777927,76.999999988436,-147.99999939503,7.78274178571997e-06
0.121963810877547,0.036021891686541,0.0005555378811687,0.00632850766633997,76.9999999881343,-147.999999380277,7.95421887856205e-06
